timestamp,frame_id,frame_path,label,conf,fd_conf,fps,tracking_stability,cpu,mem,latency_ms,disk,model_size_mb
2025-08-18 21:51:17.482,1,live_camera,unknown,0.99997056,0.9460558295249939,5.337156160499537,0,18.0,71.5,1124.8368000087794,82.6,9.182517051696777
2025-08-18 21:51:18.688,2,live_camera,unknown,0.99995446,0.9482570290565491,0.8293250670671093,0.19764235376052375,39.3,71.7,119.95269999897573,82.6,9.182517051696777
2025-08-18 21:51:18.821,3,live_camera,unknown,0.99936205,0.9584925770759583,7.510947204857829,2.5495097567963922,23.0,71.8,109.3135999981314,82.6,9.182517051696777
2025-08-18 21:51:18.939,4,live_camera,unknown,0.9998423,0.9590069055557251,8.510008195061596,0.4419417382415922,17.3,71.7,89.45469999162015,82.6,9.182517051696777
2025-08-18 21:51:19.036,5,live_camera,unknown,0.99980277,0.9556660056114197,10.275517450334503,0.08838834764831845,29.2,71.7,92.59649999148678,82.6,9.182517051696777
2025-08-18 21:51:19.136,6,live_camera,unknown,0.99997306,0.9668030738830566,10.012054513052373,0.8149003006503311,32.1,71.7,91.21580001374241,82.6,9.182517051696777
2025-08-18 21:51:19.235,7,live_camera,unknown,0.9998987,0.9628956317901611,10.08918842444674,0.2795084971874737,17.0,71.7,91.99450000596698,82.6,9.182517051696777
2025-08-18 21:51:19.333,8,live_camera,unknown,0.9999399,0.964674174785614,10.205612475767042,0.0,18.8,71.7,90.41649999562651,82.6,9.182517051696777
2025-08-18 21:51:19.431,9,live_camera,unknown,0.99992037,0.9627218842506409,10.278516973670428,0.2576941016011038,20.0,71.7,95.71940000751056,82.6,9.182517051696777
2025-08-18 21:51:19.533,10,live_camera,unknown,0.9997664,0.9646496772766113,9.767055721907122,0.45500686808003243,19.6,71.7,90.05939999769907,82.6,9.182517051696777
2025-08-18 21:51:19.630,11,live_camera,unknown,0.9993123,0.9668232202529907,10.280630367060445,0.5659615711335886,28.6,71.8,94.56800000043586,82.6,9.182517051696777
2025-08-18 21:51:19.731,12,live_camera,unknown,0.99990356,0.9682230353355408,9.910439359116975,0.1767766952966369,18.4,71.8,87.19950000522658,82.6,9.182517051696777
2025-08-18 21:51:19.825,13,live_camera,unknown,0.9997738,0.9670292139053345,10.716930499766354,0.4419417382415922,24.5,71.8,86.53529999719467,82.6,9.182517051696777
2025-08-18 21:51:19.918,14,live_camera,unknown,0.9998338,0.9624350666999817,10.731444527746408,0.0625,20.4,71.8,86.61769999889657,82.6,9.182517051696777
2025-08-18 21:51:20.011,15,live_camera,unknown,0.9998908,0.9664293527603149,10.71999794184456,0.3801726581436387,14.6,71.8,88.66570000827778,82.6,9.182517051696777
2025-08-18 21:51:20.106,16,live_camera,unknown,0.99906737,0.9625157713890076,10.502193907896231,0.13975424859373686,26.5,71.8,84.75150000595022,82.6,9.182517051696777
