timestamp,frame_id,frame_path,label,conf,fd_conf,fps,tracking_stability,cpu,mem,latency_ms,disk,model_size_mb
2025-08-18 21:55:09.563,1,live_camera,unknown,0.9989593,0.9468129873275757,5.4102717255855906,0,21.0,71.1,2.6061999960802495,82.6,8.462867736816406
2025-08-18 21:55:09.645,2,live_camera,unknown,0.9996861,0.9465407729148865,12.264641530294362,0.13975424859373686,64.3,71.2,2.218399997218512,82.6,8.462867736816406
2025-08-18 21:55:09.664,3,live_camera,unknown,0.9993598,0.965958297252655,53.18328556192689,0.5376453291901642,62.5,71.2,1.4991999923950061,82.6,8.462867736816406
2025-08-18 21:55:09.700,4,live_camera,unknown,0.99977714,0.9687207341194153,27.336072409020964,0.0625,41.2,71.2,1.5922000020509586,82.6,8.462867736816406
2025-08-18 21:55:09.729,5,live_camera,unknown,0.99970776,0.965918242931366,34.2425881902861,0.19764235376052375,31.2,71.2,1.6183999978238717,82.6,8.462867736816406
2025-08-18 21:55:09.761,6,live_camera,unknown,0.9998491,0.9683151245117188,31.237017123175875,0.125,29.4,71.2,1.5959000011207536,82.6,8.462867736816406
2025-08-18 21:55:09.793,7,live_camera,unknown,0.9998878,0.9666534662246704,31.08959711217717,0.3644344934278313,53.3,71.2,1.851699998951517,82.6,8.462867736816406
2025-08-18 21:55:09.825,8,live_camera,unknown,0.9998184,0.969034731388092,31.224922485607124,0.25,17.6,71.2,3.6403999984031543,82.6,8.462867736816406
2025-08-18 21:55:09.858,9,live_camera,unknown,0.9996141,0.9681755304336548,30.529783337452013,0.22534695471649932,56.2,71.2,3.879399999277666,82.6,8.462867736816406
2025-08-18 21:55:09.889,10,live_camera,unknown,0.9991875,0.9682848453521729,32.21774036921038,0.3125,31.2,71.2,1.6429999959655106,82.6,8.462867736816406
2025-08-18 21:55:09.921,11,live_camera,unknown,0.9993987,0.968675434589386,31.20300048521126,0.0625,25.0,71.3,1.839999997173436,82.6,8.462867736816406
2025-08-18 21:55:09.953,12,live_camera,unknown,0.99804616,0.9668325781822205,31.465736964156225,0.0625,31.2,71.3,2.225799995358102,82.6,8.462867736816406
2025-08-18 21:55:09.985,13,live_camera,unknown,0.9996045,0.9667529463768005,31.133831890809056,0.08838834764831845,12.5,71.3,1.5051999944262207,82.6,8.462867736816406
2025-08-18 21:55:10.017,14,live_camera,unknown,0.99940825,0.9710492491722107,30.911423318544042,0.0625,18.8,71.3,1.5096999995876104,82.6,8.462867736816406
2025-08-18 21:55:10.051,15,live_camera,unknown,0.9993036,0.9721202254295349,29.58299805938532,0.22534695471649932,18.8,71.3,1.5987000078894198,82.6,8.462867736816406
2025-08-18 21:55:10.099,16,live_camera,unknown,0.99933404,0.9717134833335876,21.274966170882156,0.13975424859373686,12.5,71.2,1.5792000049259514,82.6,8.462867736816406
2025-08-18 21:55:10.129,17,live_camera,unknown,0.9988311,0.9700379967689514,32.27045220649599,0.22534695471649932,12.5,71.2,1.5769000019645318,82.6,8.462867736816406
2025-08-18 21:55:10.161,18,live_camera,unknown,0.99903405,0.97124183177948,30.952181966247405,0.0625,23.5,71.2,1.6962000081548467,82.6,8.462867736816406
2025-08-18 21:55:10.194,19,live_camera,unknown,0.99890447,0.9735212922096252,31.404372114697342,0.13975424859373686,47.1,71.2,1.473600001190789,82.6,8.462867736816406
2025-08-18 21:55:10.226,20,live_camera,unknown,0.9990771,0.9736889600753784,31.297435174193943,0.0,22.2,71.2,1.486799999838695,82.6,8.462867736816406
